seg_id,time_to_failure
seg_158764,7.059239922698947
seg_15adff,5.048644960878446
seg_15bf25,9.451933719739065
seg_15c9f9,2.4937925695410073
seg_161aeb,7.516789561582335
seg_161f5f,3.204733848357505
seg_162fc4,7.652133730119475
seg_16566c,5.687345204776066
seg_166f70,9.619288212475386
seg_168d1c,8.275313836448179
seg_16a270,7.943967235854182
seg_16c3a7,4.994680012350204
seg_17067e,5.1200906344962105
seg_170684,8.845860342169113
seg_170a0c,10.246331245599231
seg_176542,7.599314426314857
seg_17799c,8.096990200809982
seg_179d90,9.05263571190014
seg_17adc0,4.501025179305298
seg_17d1ff,4.557654400458299
seg_17e596,8.80897622043581
seg_180481,5.068977465639231
seg_18096a,6.943070347289596
seg_1815fe,10.248539121412936
seg_1827c5,9.730811084658123
seg_184222,4.524899086455454
seg_185ad6,7.800547529669423
seg_18d1d0,4.023293340821743
seg_18d307,1.9847600524328042
seg_18f633,2.3640169619259566
seg_18f853,5.636572251267521
seg_18fb65,2.8264229584952916
seg_193404,9.963950879659174
seg_19515c,5.679671232248765
seg_195eda,6.270667386046202
seg_1969c8,8.0538505208628
seg_19b08e,4.514399829297537
seg_19b9dd,6.89376073074017
seg_19e1ff,7.134871876865685
seg_19ec5c,10.033460503064088
seg_1a0e94,8.88679730425658
seg_1a0eca,5.951481163536651
seg_1a671a,4.578381160992536
seg_1a791c,4.7240227960181205
seg_1a8e06,3.3072970296865236
seg_1a8f0d,4.697832182133714
seg_1a8f2c,8.67368200549981
seg_1abcaf,2.5135860494206232
seg_1ac9e2,5.185316496895016
seg_1ae362,8.825035843720379
seg_1afa29,3.139826807468779
seg_1b08a4,6.697020893638779
seg_1b1ad8,4.8335952492209575
seg_1b2298,8.643049291775466
seg_1b78af,5.092944888310809
seg_1baf33,4.981342366747206
seg_1bd38e,8.775890140142206
seg_1bf7b3,3.2380810633104193
seg_1c401b,7.846348285537358
seg_1c4c5b,6.470825326481631
seg_1c4e72,5.282937296355688
seg_1c849d,6.91668971590751
seg_1c904f,3.219205135813904
seg_1c929e,4.791449959638676
seg_1cb942,10.409526559693045
seg_1cd352,5.939830989899596
seg_1cf1b5,4.10641912946912
seg_1d044c,4.645653156971768
seg_1d11e5,4.570451020769255
seg_1d596d,4.715996762560144
seg_1d980f,5.161206976064201
seg_1da819,4.35860452547336
seg_1db443,6.27647623524766
seg_1db8e8,8.462375931008983
seg_1dec9c,9.852980892581098
seg_1e0523,3.7018269795767087
seg_1e0b82,9.391792605629083
seg_1e572b,8.597210645952728
seg_1e617a,4.358396147225282
seg_1e61d6,2.898204699231016
seg_1e677e,5.217274674566445
seg_1eae76,5.648721173361013
seg_1ebe6b,4.140244806006522
seg_1ece48,3.9609706760414296
seg_1eeb8f,4.458467348716173
seg_1ef708,3.2258657942848603
seg_1f1e60,7.867096844727934
seg_1f3d44,8.488423965028577
seg_1f3ede,4.31877735483661
seg_1f5240,4.436323778871995
seg_1f7cf8,2.924650731477844
seg_1f9aed,5.715562296912375
seg_1fa983,2.992765055670408
seg_1fc7ab,6.395104368616676
seg_1fe311,10.58290251798119
seg_2005a7,5.443644027603461
seg_2018c8,10.364438516569232
seg_204dc6,2.8340853439818843
seg_208ba5,2.91537725154639
seg_2099f4,5.578928152720436
seg_20a990,5.206648787158924
seg_20b8d0,5.628321514537125
seg_20cbac,4.587081712157888
seg_20cc25,2.839829959888974
seg_20d9de,10.56877079883857
seg_20e9ad,4.86614379687982
seg_210388,5.908629635701314
seg_211299,6.971615550571588
seg_211486,9.724872341689363
seg_214492,3.9405628307465945
seg_217eed,4.390775114315767
seg_218049,4.298937443872252
seg_21eebb,4.885379262441693
seg_21faa9,10.417944416312524
seg_222c5f,2.5917660551065613
seg_225320,11.184842949877089
seg_226e60,7.582151981630854
seg_229eda,7.196364910724
seg_22e509,4.780837967635414
seg_2313d1,5.570221484957426
seg_232559,10.030579711545267
seg_23323e,3.117440185874021
seg_2367fb,7.901475347335503
seg_238242,8.764499071986739
seg_2383c2,5.779748151339609
seg_2396a2,2.5835747202763995
seg_23b123,10.454981876372113
seg_23bdf9,6.656784818391634
seg_23c947,1.0052771199423731
seg_23efb0,5.157399193966686
seg_23f823,4.46911013307851
seg_23fe27,8.161865745170314
seg_241266,4.331530921707531
seg_24157a,6.971031362153135
seg_24458d,4.950025885704549
seg_2465ce,6.778559711396528
seg_247262,5.895853510177314
seg_24ba8d,5.233308893248238
seg_24c078,2.225358675448694
seg_24c1c9,5.7015987285813345
seg_24e071,4.318753416618314
seg_24f338,0.9317682018929885
seg_257b8a,7.280198415691412
seg_2597af,4.899537043930725
seg_259c63,4.502973279158723
seg_259d65,4.966746644154187
seg_259dd3,8.92131205661739
seg_25aa9f,10.698277454809443
seg_25ab3f,3.9543799699608946
seg_25b38a,8.196649746640302
seg_25c8dc,7.671720001739869
seg_25cca7,8.147862984511134
seg_25e76d,2.7961716498762987
seg_26049e,9.779102580085068
seg_263deb,4.528806843740964
seg_263fb3,2.1426335815199313
seg_2642d0,5.120300032710165
seg_2642d4,6.0163838373511
seg_264c7d,8.329745891321002
seg_266805,5.154728399188117
seg_266c6e,5.004044982042939
seg_266d4e,5.48995878656254
seg_268249,7.885272942904177
seg_268625,3.931174208356376
seg_268956,5.410796668965219
seg_26a2a0,0.9140385753811239
seg_26cba3,4.33562293523754
seg_26edaa,8.756371729929795
seg_2700bd,4.707452077088546
seg_272a47,2.4940622247265334
seg_274a1a,5.583070829138909
seg_2774c4,10.396919234103851
seg_279725,9.082245300282477
seg_27a282,5.200534987439647
seg_27b7c8,8.632360808490125
seg_27db4d,7.2560481260697
seg_27de37,7.4395534490269375
seg_27f532,9.31050393231932
seg_27ff17,5.602147322216582
seg_280863,2.2596586652077555
seg_280e3b,3.5055326624547085
seg_284223,6.8320703670753895
seg_284923,9.895373161305088
seg_287e60,2.7341245535469048
seg_287fef,2.9978509920254894
seg_288001,6.013806767520687
seg_2883ec,9.172618578572157
seg_289d99,2.1074611520132036
seg_28fc32,7.601172963779719
seg_29022f,4.0007826726976
seg_2916e3,8.71991541458894
seg_293dbf,4.022244001803574
seg_293dc2,3.4668986600614633
seg_29475f,3.9385591205107464
seg_295b1c,10.158520792975022
seg_2977cd,5.41595290620172
seg_29a073,5.230389032517935
seg_29acb7,4.558489534750893
seg_29c772,5.153683028049777
seg_29c906,5.352410152249687
seg_29d497,6.252213358402887
seg_29d4c6,10.718156623220075
seg_29e799,6.534582992754733
seg_2a0ace,10.294713989570534
seg_2a0afc,6.018955292581042
seg_2a0dc0,8.618228220604346
seg_2a2f1e,7.356141222661508
seg_2a4551,8.07707013783209
seg_2a6343,8.862499629655394
seg_2a8351,3.5662251813299766
seg_2aa101,2.8475324558267596
seg_2abd33,4.483243805325286
seg_2b2cb3,7.888201832220979
seg_2b372b,4.716001977555385
seg_2b4959,5.280996112114494
seg_2b6d52,8.5982544704576
seg_2ba79a,2.388242286289341
seg_2bcbde,9.375546771218355
seg_2be983,9.522015414935096
seg_2bf5be,9.577387474532571
seg_2bf9dd,8.123795872750925
seg_2c3203,2.9908969133081653
seg_2c5e9f,7.229748167078025
seg_2c6011,5.374274121784272
seg_2c69e4,8.225149971819132
seg_2c762c,6.832645149906019
seg_2cac57,9.216508122441802
seg_2cadc0,7.0496952841488785
seg_2cdbe3,3.4536792920594865
seg_2d3828,6.863081281719064
seg_2d402d,2.2780532087649568
seg_2d427f,2.3172260863183762
seg_2d5544,5.458955591208481
seg_2d7cc4,4.283111866568188
seg_2d92f0,9.801582157732293
seg_2db7dc,3.923286296407496
seg_2dc6ff,1.0820919531860342
seg_2dccec,4.793931353935066
seg_2dcd3a,4.267653682466823
seg_2dcd84,6.952127121797055
seg_2dfb91,4.298584641283475
seg_2e2372,7.828652354587867
seg_2e50fb,4.094001312457253
seg_2e64af,5.591169865530424
seg_2e71dd,2.618461191171815
seg_2e88dd,7.578198819317793
seg_2e917f,5.743143791782581
seg_2e9a47,7.070193865159241
seg_2ea616,4.152436501746516
seg_2eccb9,3.18573799408356
seg_2ece02,4.949056396450334
seg_2ed79b,4.385736559002872
seg_2eddf6,6.935932084990084
seg_2ee95c,10.034283173435687
seg_2efd5c,7.127243023182457
seg_2f1664,7.874430110403114
seg_2f4f14,4.577833941534705
seg_2f5695,4.460741721587351
seg_2f60db,8.566704717763209
seg_2f86cd,3.6687055285292405
seg_2f8e19,7.131274947172555
seg_2f8f6d,9.963838307615422
seg_2f9336,5.8591682823878966
seg_2f9581,4.524458817955155
seg_2fb672,5.923050671167677
seg_2fe382,5.210039920005737
seg_301c1e,6.931030823469803
seg_30207d,10.598843615167446
seg_304581,5.940107793776237
seg_304b87,3.8456808424304842
seg_304df5,8.678107398790965
seg_30501b,8.662807222347432
seg_3065ba,5.310345563937852
seg_30661b,5.2263752504707
seg_306756,8.80138930440853
seg_30ad2a,2.235408408387776
seg_30b043,3.41772311202026
seg_30da11,4.332967013934625
seg_30fd84,8.380240130824328
seg_310230,3.8010695778306944
seg_31064b,2.461722763439631
seg_311499,2.519993686262858
seg_311b5e,2.4078100202288892
seg_3128e6,4.8735564272806124
seg_3151ff,5.0622884573010305
seg_31631c,7.281327606658262
seg_316f86,4.03629268938313
seg_318135,2.3768534588437715
seg_31a51f,3.5582938422019197
seg_31a6cd,4.1639291840762285
seg_31b808,7.145133606894428
seg_31c0f4,9.755721053404226
seg_31d763,5.357915148198131
seg_31d7bf,2.664814823816403
seg_31d810,8.075386672123368
seg_31ddc5,9.641666344403077
seg_3234ca,4.5115095568436185
seg_324447,6.137358607876444
seg_324537,5.5043784183715525
seg_325790,4.707515442804977
seg_326eb7,4.726042166840353
seg_327ed4,3.4534285494984918
seg_32906d,2.6966535515453325
seg_32ad0f,9.691035674700192
seg_32c904,9.469746834313446
seg_32d747,5.569322028669264
seg_32e763,4.060837670390197
seg_32f3a9,5.3109236727681495
seg_32f6df,5.6783621802266575
seg_32f72d,6.317966531829826
seg_32fc4e,10.37205780610728
seg_330579,5.14325827776969
seg_3319b5,7.750029754525471
seg_331f2b,10.74429285905778
seg_3340b9,5.671509214867221
seg_335170,2.404815640121158
seg_337b8c,4.29120101305171
seg_339f80,6.853858593944601
seg_33c30d,4.0621724099745755
seg_342ce6,6.513875555260409
seg_343571,8.336831645242334
seg_3452b2,5.571446012465542
seg_34a2b8,5.159991289175923
seg_34a8f7,10.680130811806613
seg_34abd2,2.36267315740367
seg_34ef79,4.214955277246955
seg_3506d6,4.985856062119295
seg_35269b,10.008305033272322
seg_355717,2.868111773633239
seg_355d19,10.514799988647832
seg_35a2d7,7.30082697317266
seg_35b009,4.509782677691574
seg_35b753,5.578887119750364
seg_35ba8f,5.759209038514935
seg_35c587,2.6226540664556093
seg_35dd45,9.844947240196595
seg_35ee83,4.894579587892238
seg_36147d,4.367514522358182
seg_361f5a,10.600234494477569
seg_3631ec,4.579107867597219
seg_3661de,9.967651240579986
seg_369570,4.800334434423679
seg_36b77f,10.20483090324526
seg_36e32d,9.969592167159053
seg_3706be,7.036513744015502
seg_373a04,7.388663244816041
seg_373ba6,4.529690939007727
seg_37608b,6.296664051239851
seg_3761d0,3.7095238995713995
seg_37669c,0.929710861039692
seg_376908,3.70538985228187
seg_377134,5.119520070468058
seg_3788c5,8.249584675650508
seg_37bf85,2.6431347843683652
seg_37f3fb,3.7878832608722304
seg_38001b,2.907929170964488
seg_383b6b,4.373468897566997
seg_383f2e,7.974647187881536
seg_3865bc,4.558370114469068
seg_3878d0,3.946058117301331
seg_389906,8.435837730804302
seg_38ad16,11.075001398806005
seg_38ee24,6.559468574962086
seg_392019,5.707293676751695
seg_39300d,3.1626287551344165
seg_395e0e,6.401171649865521
seg_397983,6.7053442806633985
seg_397dc9,8.557941650173401
seg_398a25,5.374315768451324
seg_39a886,6.002769226080524
seg_39ad50,2.833511645481084
seg_3a1600,5.460365085583517
seg_3a22ac,5.166100147551584
seg_3a80c5,6.511272661341488
seg_3a8a76,2.510923402738525
seg_3aca44,3.5128616511026745
seg_3adb1a,5.243151632612504
seg_3ae4d9,2.937308795844226
seg_3af649,6.355173582792016
seg_3b2013,2.7005773059842135
seg_3b30fd,9.218191661455805
seg_3b4414,4.376562437903538
seg_3b7175,5.231462678425263
seg_3b7724,10.51568378938735
seg_3b95d2,10.621188648180693
seg_3b95dc,4.3856203318623175
seg_3ba485,8.983698633709796
seg_3bb90a,4.758479846326161
seg_3bc9ed,6.819082500423251
seg_3bd97e,9.985417977578269
seg_3bf9ac,3.5407054297885754
seg_3bfcf6,5.658464388658215
seg_3c3ddf,2.9830958118087163
seg_3c4106,4.573852197656995
seg_3c64fb,7.054519833945482
seg_3c8545,2.759621229011098
seg_3cba49,7.117149208591611
seg_3cbccf,4.679420963346496
seg_3ce740,8.572617633832193
seg_3cfb73,10.578982860595879
seg_3d059a,4.350933467352347
seg_3d06cc,5.867318659214372
seg_3d19fc,4.50366924934292
seg_3d1cb3,4.294410018231161
seg_3d1f2e,5.4448652845442504
seg_3d581c,2.0986689455035936
seg_3d6aac,7.602687216534668
seg_3d6e79,5.913052551204313
seg_3d9aa0,4.636680403763638
seg_3db0a8,3.5145095557325297
seg_3e00cd,9.386300454900478
seg_3e55d5,3.740839885226781
seg_3e87b4,2.684632308084543
seg_3ec967,4.995080156022324
seg_3edf51,4.091381823814518
seg_3f2086,9.27937405794025
seg_3f3689,5.005517421587276
seg_3f3983,6.67964809819831
seg_3f5be6,5.855411365836967
seg_3f80ef,5.33846930127121
seg_3f99c8,2.3201166252936223
seg_3fb24b,5.4270788053076515
seg_3fc7ca,9.080049169847298
seg_3fdae0,6.603198402169082
seg_407b2b,5.797967134170695
seg_40b3aa,1.750770994792676
seg_40f810,4.837018886878307
seg_411225,4.34920036123687
seg_414d0f,6.761304208732682
seg_4185b3,4.765816326344951
seg_419531,1.117019669818992
seg_419b2a,7.939802023437611
seg_41a267,10.636265542419492
seg_41aadc,5.505215416617584
seg_41ab7e,7.612849560139698
seg_41be18,8.015113751273748
seg_41be7d,7.052673474276749
seg_41f45e,7.720198481359772
seg_420bcc,4.941517925666375
seg_420d4e,6.0997621405065985
seg_421a96,6.718817461433172
seg_421da1,8.411325605946399
seg_423ebe,5.521664909992542
seg_425462,4.906889545490523
seg_42648c,3.910624289696564
seg_4280d9,10.371636471640185
seg_428d66,3.6832075696695883
seg_42c4c9,1.900854068362642
seg_42e7e8,5.44331023561525
seg_42ff14,8.109016746860558
seg_430e66,6.9217017859286685
seg_43383f,6.01911804681588
seg_434c96,3.174583293377745
seg_43597f,5.038698167360449
seg_43c6f4,8.412124092428124
seg_440106,10.356834150276976
seg_4401d8,7.1791815486869845
seg_441c6d,9.295196198096331
seg_4435bd,4.003336851654519
seg_447972,4.135984883384371
seg_447b8b,9.860018587530254
seg_447cb3,9.223449572275975
seg_44d3ca,3.6955407252425725
seg_455b16,4.708733860647274
seg_456149,9.849596480200072
seg_457234,10.215526899952359
seg_45838b,5.915553233726368
seg_4587bb,7.970378383187712
seg_45a8a9,4.5081261739006635
seg_45b051,1.940906605734021
seg_45e062,9.804752212726324
seg_45e4ed,4.88348855459385
seg_45e7ad,2.3321861145478753
seg_46012e,9.670345835715201
seg_460436,8.9908897775414
seg_461ab5,4.032691039664127
seg_461b63,4.605826274804148
seg_462c1d,6.858045099484423
seg_464839,6.353424526351307
seg_468bc9,9.994490441991815
seg_468fdb,3.997637357630938
seg_46a42b,5.2984234420390806
seg_46b84d,7.4090954502572535
seg_46c6d3,9.004379773554424
seg_46dd7c,4.535035997152007
seg_4729a7,4.484335913547487
seg_4743ab,8.224393762032161
seg_4743fa,10.03796970217588
seg_476700,5.192845758186156
seg_476bdb,3.0634650602533138
seg_477c83,5.085488065141519
seg_478327,6.75564522257786
seg_47a48f,6.302951791471526
seg_47d374,3.729276150327771
seg_47fed6,8.502435912475418
seg_482745,5.190789150228609
seg_4848e3,4.952858501636416
seg_484901,5.01262768937288
seg_486973,5.420684665514457
seg_48a4b3,9.014074219689792
seg_48a80c,3.020916617852763
seg_48b545,8.499044878199335
seg_48feba,4.330575594103739
seg_490092,10.112694574809815
seg_490d6e,5.960768675087449
seg_492dc6,4.332854343259984
seg_49322d,7.357915413406832
seg_49336f,3.9641977044436985
seg_495573,11.370740405458006
seg_496d07,2.988605628885745
seg_496dad,2.9604611550628546
seg_49b0cb,10.608987714465844
seg_49d84b,6.901618225743175
seg_49fdf0,9.886147672456252
seg_4a2525,9.239597280438932
seg_4a6096,2.3546133007155907
seg_4a719c,5.00742169048507
seg_4a91a9,3.7565724445822237
seg_4a9e6b,7.5322596583592905
seg_4a9e8d,8.163739532597232
seg_4ab7bf,8.76973518875357
seg_4abc29,3.048856612654456
seg_4acc4b,4.823475456392563
seg_4ad5a2,6.6274703543557765
seg_4ad674,4.892948680157022
seg_4adeda,8.68240747695077
seg_4ae37c,9.729999833654254
seg_4ae712,9.727233081743947
seg_4b0839,2.352657282640504
seg_4b4c91,9.605452167697093
seg_4b4ffb,4.276415524194829
seg_4b8044,5.931366953035609
seg_4b953a,3.494786194586345
seg_4ba3d1,8.143816758583641
seg_4c067a,6.004183258045672
seg_4c12b2,3.9445152138859427
seg_4c18e2,2.213707894152531
seg_4c3a2b,8.604592424158646
seg_4c4995,5.191442247864805
seg_4c65e6,8.448005678502636
seg_4c8db6,10.446804562027541
seg_4ca6de,6.284411448735693
seg_4cb0d7,5.878169157904094
seg_4cb9c6,4.627514577748852
seg_4ce234,4.971257485289415
seg_4d0008,5.124220966746423
seg_4d0041,9.109127440963194
seg_4d0c45,7.687586731821435
seg_4d18f4,3.176355149361278
seg_4d2671,7.009634738096404
seg_4d53c2,10.241971185805394
seg_4d5a4a,4.174628311024491
seg_4d7c56,5.1452888585765315
seg_4d8f0f,4.788228034977306
seg_4db886,8.047652548633893
seg_4db997,2.8496495677348683
seg_4dbbd1,8.774716920980227
seg_4ddddc,7.009263909858115
seg_4dfa03,2.3828736278799956
seg_4e0c4a,9.233190200934649
seg_4e2c66,1.986050211533162
seg_4e3bd7,2.339985198075342
seg_4e627b,4.562651233051827
seg_4e9646,7.758857419828108
seg_4ea3fa,6.918522095841958
seg_4ea81c,4.106829637978468
seg_4eb127,3.5180412647651096
seg_4eeaef,3.2095644617968184
seg_4eef28,8.722247581559863
seg_4f48b4,1.9989563499329446
seg_4f5931,11.178641481841213
seg_4f76a2,5.3928161286356255
seg_4f83a3,5.661748529179435
seg_4fa87d,10.244132193471001
seg_4fce5b,3.6071533916370235
seg_4fd191,4.600335973628487
seg_500108,4.842920223238697
seg_5009d9,2.954994990841371
seg_500c80,7.6339752035874255
seg_502fab,7.755378045548569
seg_507065,3.964090746882526
seg_5090fa,7.498955377729641
seg_509d55,4.387447418260065
seg_50a667,3.8898384939106276
seg_50b048,6.856558650986645
seg_50e270,7.199505693519114
seg_511d25,9.3539073000997
seg_512b3e,6.8208816954159355
seg_514543,5.445788664080879
seg_5147e1,5.1214953420515705
seg_514b85,10.742240814304882
seg_5165a4,7.210658506934866
seg_517345,6.4344868840411396
seg_517425,3.0416445578836173
seg_51865e,4.490069059906343
seg_518b1e,2.6528011392507893
seg_51b68c,10.003456357584842
seg_51f0a2,3.3748422653314427
seg_51f6fd,7.331977943959016
seg_521a88,8.331744145923714
seg_523945,2.4408434455975794
seg_524b39,5.943666317396672
seg_5254ce,9.633008532910107
seg_5255c0,7.8607851191274625
seg_52636c,2.6930654708437847
seg_529be4,6.386484709608888
seg_529c99,5.372495560921556
seg_52c139,9.56875803736734
seg_530a02,10.327656140128791
seg_53103b,3.2875350845987383
seg_5311d1,3.02665913147752
seg_533613,9.126900161508404
seg_53498a,3.994708071134819
seg_53a557,4.807596875972572
seg_53a5fd,6.568064099784345
seg_53bdf5,9.043968031243173
seg_53caf1,8.233471613067708
seg_53d818,4.039007589841802
seg_53e645,5.416747713683497
seg_53fa13,4.042766229600895
seg_5407b0,3.7568846242259015
seg_5445bc,5.049029276488549
seg_54490e,8.18933573695598
seg_545fda,9.487000685602878
seg_5467c8,8.331270861908912
seg_546864,9.508615994022646
seg_5470ca,4.760382292210854
seg_5495ca,2.8784997042199927
seg_54af0d,3.2507048640801908
seg_54b0ee,7.339201600285734
seg_54d0f3,2.9875938347900597
seg_55239a,3.2442962311899617
seg_552b8e,9.879372559133728
seg_5559d9,2.0925962928917627
seg_555f63,2.2606942895701607
seg_5597ed,4.47843577776578
seg_55a0c3,4.810129200064967
seg_55a9a4,7.115691045202399
seg_55b566,2.282524127241139
seg_55d50b,3.564645453939947
seg_561cf4,2.6581066668740068
seg_563059,7.627716670664212
seg_5639b3,6.144540193164388
seg_566efe,9.683426999474916
seg_56e3e7,9.851666587707678
seg_56e6f1,5.267346833919232
seg_56ebc7,3.5249100528626394
seg_570a20,4.799143462255199
seg_570d69,9.462986061440233
seg_572172,7.084985472156474
seg_5759c9,7.1051801460953845
seg_5765b6,8.253529329611434
seg_578e84,7.90391881081303
seg_57908c,4.698748426483016
seg_57b6c0,6.170277411567437
seg_57dd68,10.689258438716834
